Profile Name,Displayed Name,Action,Section,Utc Timestamp,hour,year,month,day,day_shifts
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-07-05 11:11:16,1900-01-01 11:11:16,2021,July,5,Manhão
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,video_info,2021-07-05 09:25:49,1900-01-01 09:25:49,2021,July,5,Manhão
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-07-05 09:25:45,1900-01-01 09:25:45,2021,July,5,Manhão
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,suggestion_title_results,2021-07-05 09:25:40,1900-01-01 09:25:40,2021,July,5,Manhão
Natália,Brooklyn Nine-Nine,play,suggestion_title_results,2021-06-08 06:53:03,1900-01-01 06:53:03,2021,June,8,Manhão
Natália,Brooklyn Nine-Nine,view_video_info,suggestion_title_results,2021-06-08 06:52:59,1900-01-01 06:52:59,2021,June,8,Manhão
Natália,,play,suggestion_title_results,2021-06-07 02:30:35,1900-01-01 02:30:35,2021,June,7,Madrugada
Natália,Gilmore Girls: Um Ano para Recordar,play,suggestion_title_results,2021-06-07 02:09:00,1900-01-01 02:09:00,2021,June,7,Madrugada
Natália,Gilmore Girls: Um Ano para Recordar,play,suggestion_title_results,2021-06-07 02:08:59,1900-01-01 02:08:59,2021,June,7,Madrugada
Natália,,play,suggestion_title_results,2021-06-07 02:08:54,1900-01-01 02:08:54,2021,June,7,Madrugada
Natália,,view_video_info,popularSearches,2021-06-07 02:08:51,1900-01-01 02:08:51,2021,June,7,Madrugada
Natália,Gilmore Girls: Um Ano para Recordar,view_video_info,suggestion_title_results,2021-06-06 19:58:21,1900-01-01 19:58:21,2021,June,6,Noite
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,suggestion_title_results,2021-06-06 19:58:19,1900-01-01 19:58:19,2021,June,6,Noite
Natália,The Bold Type,play,popularSearches,2021-06-06 19:57:17,1900-01-01 19:57:17,2021,June,6,Noite
Natália,,play,popularSearches,2021-06-06 19:56:54,1900-01-01 19:56:54,2021,June,6,Noite
Natália,The Bold Type,view_video_info,popularSearches,2021-06-06 19:56:49,1900-01-01 19:56:49,2021,June,6,Noite
Natália,,play,suggestion_title_results,2021-06-02 18:50:51,1900-01-01 18:50:51,2021,June,2,Tarde
Natália,Pose,view_video_info,suggestion_title_results,2021-06-02 18:48:35,1900-01-01 18:48:35,2021,June,2,Tarde
Natália,Sexify,view_video_info,popularSearches,2021-06-02 00:40:16,1900-01-01 00:40:16,2021,June,2,Madrugada
Natália,Lucifer,play,title_results,2021-05-29 16:03:07,1900-01-01 16:03:07,2021,May,29,Tarde
Natália,,play,suggestion_title_results,2021-05-28 02:10:08,1900-01-01 02:10:08,2021,May,28,Madrugada
Natália,Brooklyn Nine-Nine,view_video_info,suggestion_title_results,2021-05-28 02:10:05,1900-01-01 02:10:05,2021,May,28,Madrugada
Natália,,play,suggestion_title_results,2021-05-28 02:09:52,1900-01-01 02:09:52,2021,May,28,Madrugada
Natália,Sexify,view_video_info,suggestion_title_results,2021-05-28 02:09:44,1900-01-01 02:09:44,2021,May,28,Madrugada
Natália,,play,suggestion_title_results,2021-05-28 02:09:32,1900-01-01 02:09:32,2021,May,28,Madrugada
Natália,Sexify,view_video_info,suggestion_title_results,2021-05-28 02:09:29,1900-01-01 02:09:29,2021,May,28,Madrugada
Natália,,play,suggestion_title_results,2021-05-28 02:09:15,1900-01-01 02:09:15,2021,May,28,Madrugada
Natália,Brooklyn Nine-Nine,view_video_info,suggestion_title_results,2021-05-28 02:09:10,1900-01-01 02:09:10,2021,May,28,Madrugada
Natália,A Era dos Dados,view_video_info,suggestion_title_results,2021-05-26 04:13:16,1900-01-01 04:13:16,2021,May,26,Madrugada
Natália,,play,popularSearches,2021-05-26 04:13:10,1900-01-01 04:13:10,2021,May,26,Madrugada
Natália,,play,suggestion_title_results,2021-05-23 07:27:27,1900-01-01 07:27:27,2021,May,23,Manhão
Natália,Bad Boys e Bilionários: Índia,view_video_info,suggestion_title_results,2021-05-23 07:27:20,1900-01-01 07:27:20,2021,May,23,Manhão
Natália,,play,suggestion_title_results,2021-05-23 07:27:08,1900-01-01 07:27:08,2021,May,23,Manhão
Natália,Billions,view_video_info,suggestion_title_results,2021-05-23 07:27:07,1900-01-01 07:27:07,2021,May,23,Manhão
Natália,Explicando,view_video_info,suggestion_title_results,2021-05-23 07:27:05,1900-01-01 07:27:05,2021,May,23,Manhão
Natália,,play,suggestion_title_results,2021-05-23 07:26:36,1900-01-01 07:26:36,2021,May,23,Manhão
Natália,Explicando,view_video_info,suggestion_title_results,2021-05-23 07:26:31,1900-01-01 07:26:31,2021,May,23,Manhão
Natália,Formula 1: Drive to Survive,play,suggestion_title_results,2021-05-17 02:22:05,1900-01-01 02:22:05,2021,May,17,Madrugada
Natália,Formula 1: Drive to Survive,play,suggestion_title_results,2021-05-17 02:22:04,1900-01-01 02:22:04,2021,May,17,Madrugada
Natália,,play,suggestion_title_results,2021-05-17 02:22:03,1900-01-01 02:22:03,2021,May,17,Madrugada
Natália,Formula 1: Drive to Survive,view_video_info,suggestion_title_results,2021-05-17 02:22:02,1900-01-01 02:22:02,2021,May,17,Madrugada
Natália,,play,suggestion_title_results,2021-05-17 02:20:24,1900-01-01 02:20:24,2021,May,17,Madrugada
Natália,Formula 1: Drive to Survive,view_video_info,suggestion_title_results,2021-05-17 02:20:19,1900-01-01 02:20:19,2021,May,17,Madrugada
Natália,,play,suggestion_title_results,2021-05-17 02:20:01,1900-01-01 02:20:01,2021,May,17,Madrugada
Natália,Formula 1: Drive to Survive,view_video_info,suggestion_title_results,2021-05-17 02:20:00,1900-01-01 02:20:00,2021,May,17,Madrugada
Natália,,play,suggestion_title_results,2021-05-16 06:13:34,1900-01-01 06:13:34,2021,May,16,Manhão
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-05-16 05:46:23,1900-01-01 05:46:23,2021,May,16,Madrugada
Natália,Modern Family,play,video_info,2021-05-16 04:51:30,1900-01-01 04:51:30,2021,May,16,Madrugada
Natália,Modern Family,play,suggestion_title_results,2021-05-16 04:51:15,1900-01-01 04:51:15,2021,May,16,Madrugada
Natália,Modern Family,play,suggestion_title_results,2021-05-16 04:51:13,1900-01-01 04:51:13,2021,May,16,Madrugada
Natália,,play,suggestion_title_results,2021-05-16 04:51:08,1900-01-01 04:51:08,2021,May,16,Madrugada
Natália,Modern Family,view_video_info,suggestion_title_results,2021-05-16 04:51:07,1900-01-01 04:51:07,2021,May,16,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,video_info,2021-05-08 05:18:15,1900-01-01 05:18:15,2021,May,8,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-05-08 05:18:09,1900-01-01 05:18:09,2021,May,8,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-05-08 04:52:13,1900-01-01 04:52:13,2021,May,8,Madrugada
Natália,,play,suggestion_title_results,2021-05-08 04:09:13,1900-01-01 04:09:13,2021,May,8,Madrugada
Natália,Community,view_video_info,suggestion_title_results,2021-05-08 04:09:10,1900-01-01 04:09:10,2021,May,8,Madrugada
Natália,,play,suggestion_title_results,2021-04-28 04:01:34,1900-01-01 04:01:34,2021,Apr,28,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,video_info,2021-04-28 03:20:37,1900-01-01 03:20:37,2021,Apr,28,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-04-28 03:14:57,1900-01-01 03:14:57,2021,Apr,28,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-04-28 03:14:29,1900-01-01 03:14:29,2021,Apr,28,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,video_info,2021-04-28 03:14:29,1900-01-01 03:14:29,2021,Apr,28,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-04-28 03:14:20,1900-01-01 03:14:20,2021,Apr,28,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-04-28 03:14:19,1900-01-01 03:14:19,2021,Apr,28,Madrugada
Natália,,play,suggestion_title_results,2021-04-28 03:14:07,1900-01-01 03:14:07,2021,Apr,28,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,suggestion_title_results,2021-04-28 03:13:15,1900-01-01 03:13:15,2021,Apr,28,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,video_info,2021-04-07 07:47:19,1900-01-01 07:47:19,2021,Apr,7,Manhão
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-04-07 07:47:15,1900-01-01 07:47:15,2021,Apr,7,Manhão
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-04-07 07:47:12,1900-01-01 07:47:12,2021,Apr,7,Manhão
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,suggestion_title_results,2021-04-07 07:47:09,1900-01-01 07:47:09,2021,Apr,7,Manhão
Natália,,play,suggestion_title_results,2021-04-07 07:47:09,1900-01-01 07:47:09,2021,Apr,7,Manhão
Natália,Modern Family,play,suggestion_title_results,2021-04-07 07:46:25,1900-01-01 07:46:25,2021,Apr,7,Manhão
Natália,Modern Family,play,suggestion_title_results,2021-04-07 06:40:39,1900-01-01 06:40:39,2021,Apr,7,Manhão
Natália,Modern Family,play,suggestion_title_results,2021-04-07 06:40:34,1900-01-01 06:40:34,2021,Apr,7,Manhão
Natália,,play,suggestion_title_results,2021-04-07 06:40:26,1900-01-01 06:40:26,2021,Apr,7,Manhão
Natália,Modern Family,view_video_info,suggestion_title_results,2021-04-07 06:40:26,1900-01-01 06:40:26,2021,Apr,7,Manhão
Natália,Em Busca do Bem-Estar,play,video_info,2021-03-28 15:39:03,1900-01-01 15:39:03,2021,March,28,Tarde
Natália,Em Busca do Bem-Estar,play,suggestion_title_results,2021-03-28 15:39:01,1900-01-01 15:39:01,2021,March,28,Tarde
Natália,,play,suggestion_title_results,2021-03-28 15:38:41,1900-01-01 15:38:41,2021,March,28,Tarde
Natália,,play,video_info,2021-03-28 15:35:29,1900-01-01 15:35:29,2021,March,28,Tarde
Natália,,view_video_info,suggestion_title_results,2021-03-28 15:35:25,1900-01-01 15:35:25,2021,March,28,Tarde
Natália,,play,suggestion_title_results,2021-03-28 15:34:49,1900-01-01 15:34:49,2021,March,28,Tarde
Natália,Em Busca do Bem-Estar,view_video_info,suggestion_title_results,2021-03-28 15:34:48,1900-01-01 15:34:48,2021,March,28,Tarde
Natália,,play,suggestion_title_results,2021-03-28 15:25:01,1900-01-01 15:25:01,2021,March,28,Tarde
Natália,Solo Fértil,view_video_info,suggestion_title_results,2021-03-28 15:25:00,1900-01-01 15:25:00,2021,March,28,Tarde
Natália,,play,suggestion_title_results,2021-03-28 15:24:21,1900-01-01 15:24:21,2021,March,28,Tarde
Natália,,play,suggestion_title_results,2021-03-28 15:24:10,1900-01-01 15:24:10,2021,March,28,Tarde
Natália,,play,video_info,2021-03-28 15:24:07,1900-01-01 15:24:07,2021,March,28,Tarde
Natália,,play,suggestion_title_results,2021-03-28 15:20:30,1900-01-01 15:20:30,2021,March,28,Tarde
Natália,,view_video_info,suggestion_title_results,2021-03-28 15:20:28,1900-01-01 15:20:28,2021,March,28,Tarde
Natália,,view_video_info,suggestion_title_results,2021-03-28 15:20:24,1900-01-01 15:20:24,2021,March,28,Tarde
Natália,,view_video_info,suggestion_title_results,2021-03-28 15:20:23,1900-01-01 15:20:23,2021,March,28,Tarde
Natália,,play,suggestion_title_results,2021-03-28 15:20:12,1900-01-01 15:20:12,2021,March,28,Tarde
Natália,,view_video_info,suggestion_title_results,2021-03-28 15:20:09,1900-01-01 15:20:09,2021,March,28,Tarde
Natália,,view_video_info,suggestion_title_results,2021-03-28 15:20:02,1900-01-01 15:20:02,2021,March,28,Tarde
Natália,,play,suggestion_title_results,2021-03-28 15:19:57,1900-01-01 15:19:57,2021,March,28,Tarde
Natália,I Am – Você tem o poder de mudar o mundo,view_video_info,suggestion_title_results,2021-03-28 15:19:56,1900-01-01 15:19:56,2021,March,28,Tarde
Natália,,play,suggestion_title_results,2021-03-28 15:15:32,1900-01-01 15:15:32,2021,March,28,Tarde
Natália,Como o Cérebro Cria,view_video_info,suggestion_title_results,2021-03-28 15:15:31,1900-01-01 15:15:31,2021,March,28,Tarde
Natália,Headspace - Meditação Guiada,view_video_info,suggestion_title_results,2021-03-28 15:14:43,1900-01-01 15:14:43,2021,March,28,Tarde
Natália,What the Health,view_video_info,suggestion_title_results,2021-03-28 15:14:00,1900-01-01 15:14:00,2021,March,28,Tarde
Natália,,play,suggestion_title_results,2021-03-28 15:14:00,1900-01-01 15:14:00,2021,March,28,Tarde
Natália,,play,suggestion_title_results,2021-03-27 14:16:57,1900-01-01 14:16:57,2021,March,27,Tarde
Natália,História: Direto ao Assunto,view_video_info,suggestion_title_results,2021-03-27 14:16:57,1900-01-01 14:16:57,2021,March,27,Tarde
Natália,,play,popularSearches,2021-03-27 14:15:13,1900-01-01 14:15:13,2021,March,27,Tarde
Natália,,view_video_info,popularSearches,2021-03-27 14:15:12,1900-01-01 14:15:12,2021,March,27,Tarde
Natália,Pequenos Grandes Heróis,play,title_results,2021-03-17 21:30:29,1900-01-01 21:30:29,2021,March,17,Noite
Natália,O Poço,play,title_results,2021-03-14 13:39:44,1900-01-01 13:39:44,2021,March,14,Tarde
Natália,O Poço,play,title_results,2021-03-14 13:25:17,1900-01-01 13:25:17,2021,March,14,Tarde
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-03-14 03:36:24,1900-01-01 03:36:24,2021,March,14,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,suggestion_title_results,2021-03-14 03:36:22,1900-01-01 03:36:22,2021,March,14,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,suggestion_title_results,2021-03-14 03:36:20,1900-01-01 03:36:20,2021,March,14,Madrugada
Natália,,play,suggestion_title_results,2021-03-14 03:36:20,1900-01-01 03:36:20,2021,March,14,Madrugada
Natália,Gilmore Girls: Um Ano para Recordar,play,video_info,2021-03-13 00:43:30,1900-01-01 00:43:30,2021,March,13,Madrugada
Natália,Gilmore Girls: Um Ano para Recordar,play,suggestion_title_results,2021-03-13 00:43:20,1900-01-01 00:43:20,2021,March,13,Madrugada
Natália,Gilmore Girls: Um Ano para Recordar,play,suggestion_title_results,2021-03-13 00:43:16,1900-01-01 00:43:16,2021,March,13,Madrugada
Natália,,play,suggestion_title_results,2021-03-13 00:43:13,1900-01-01 00:43:13,2021,March,13,Madrugada
Natália,Gilmore Girls: Um Ano para Recordar,view_video_info,suggestion_title_results,2021-03-13 00:43:12,1900-01-01 00:43:12,2021,March,13,Madrugada
Natália,Amor Em Little Italy,view_video_info,title_results,2021-02-13 10:16:55,1900-01-01 10:16:55,2021,Feb,13,Manhão
Natália,,play,title_results,2021-02-13 10:16:55,1900-01-01 10:16:55,2021,Feb,13,Manhão
Natália,,play,title_results,2021-02-13 10:16:24,1900-01-01 10:16:24,2021,Feb,13,Manhão
Natália,iCarly,view_video_info,title_results,2021-02-13 10:16:23,1900-01-01 10:16:23,2021,Feb,13,Manhão
Natália,,play,title_results,2021-02-13 02:44:52,1900-01-01 02:44:52,2021,Feb,13,Madrugada
Natália,Breaking Bad,play,title_results,2021-02-13 02:23:16,1900-01-01 02:23:16,2021,Feb,13,Madrugada
Natália,Breaking Bad,play,title_results,2021-02-13 02:23:14,1900-01-01 02:23:14,2021,Feb,13,Madrugada
Natália,,play,title_results,2021-02-13 02:23:10,1900-01-01 02:23:10,2021,Feb,13,Madrugada
Natália,Breaking Bad,view_video_info,title_results,2021-02-13 02:23:09,1900-01-01 02:23:09,2021,Feb,13,Madrugada
Natália,Brené Brown: The Call to Courage,play,video_info,2021-02-07 21:31:43,1900-01-01 21:31:43,2021,Feb,7,Noite
Natália,Brené Brown: The Call to Courage,play,title_results,2021-02-07 21:31:41,1900-01-01 21:31:41,2021,Feb,7,Noite
Natália,,play,title_results,2021-02-07 21:31:30,1900-01-01 21:31:30,2021,Feb,7,Noite
Natália,Brené Brown: The Call to Courage,view_video_info,title_results,2021-02-07 21:31:29,1900-01-01 21:31:29,2021,Feb,7,Noite
Natália,,play,video_info,2021-01-25 02:15:59,1900-01-01 02:15:59,2021,Jan,25,Madrugada
Natália,Atypical,view_video_info,title_results,2021-01-25 02:05:46,1900-01-01 02:05:46,2021,Jan,25,Madrugada
Natália,,play,title_results,2021-01-25 02:05:46,1900-01-01 02:05:46,2021,Jan,25,Madrugada
Natália,,view_video_info,popularSearches,2021-01-23 21:11:02,1900-01-01 21:11:02,2021,Jan,23,Noite
Natália,,play,popularSearches,2021-01-23 21:11:02,1900-01-01 21:11:02,2021,Jan,23,Noite
Natália,The Umbrella Academy,view_video_info,title_results,2021-01-21 01:18:44,1900-01-01 01:18:44,2021,Jan,21,Madrugada
Natália,,play,title_results,2021-01-21 01:15:47,1900-01-01 01:15:47,2021,Jan,21,Madrugada
Natália,Fate: A Saga Winx,view_video_info,title_results,2021-01-21 01:14:59,1900-01-01 01:14:59,2021,Jan,21,Madrugada
Natália,Emily em Paris,play,video_info,2021-01-18 23:23:01,1900-01-01 23:23:01,2021,Jan,18,Noite
Natália,Emily em Paris,play,title_results,2021-01-18 23:20:43,1900-01-01 23:20:43,2021,Jan,18,Noite
Natália,Emily em Paris,play,video_info,2021-01-18 23:20:39,1900-01-01 23:20:39,2021,Jan,18,Noite
Natália,Emily em Paris,view_video_info,title_results,2021-01-18 23:20:36,1900-01-01 23:20:36,2021,Jan,18,Noite
Natália,Emily em Paris,play,video_info,2021-01-17 14:02:03,1900-01-01 14:02:03,2021,Jan,17,Tarde
Natália,Emily em Paris,play,popularSearches,2021-01-17 14:01:45,1900-01-01 14:01:45,2021,Jan,17,Tarde
Natália,Emily em Paris,play,video_info,2021-01-17 14:01:42,1900-01-01 14:01:42,2021,Jan,17,Tarde
Natália,Emily em Paris,view_video_info,popularSearches,2021-01-17 14:01:24,1900-01-01 14:01:24,2021,Jan,17,Tarde
Natália,Modern Family,play,title_results,2021-01-17 04:38:48,1900-01-01 04:38:48,2021,Jan,17,Madrugada
Natália,Modern Family,play,video_info,2021-01-17 04:38:45,1900-01-01 04:38:45,2021,Jan,17,Madrugada
Natália,Modern Family,view_video_info,title_results,2021-01-17 04:38:41,1900-01-01 04:38:41,2021,Jan,17,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,video_info,2021-01-15 04:01:28,1900-01-01 04:01:28,2021,Jan,15,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,title_results,2021-01-15 04:01:13,1900-01-01 04:01:13,2021,Jan,15,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,video_info,2021-01-15 04:01:11,1900-01-01 04:01:11,2021,Jan,15,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,title_results,2021-01-15 04:01:07,1900-01-01 04:01:07,2021,Jan,15,Madrugada
Natália,Rick and Morty,play,video_info,2021-01-14 04:17:41,1900-01-01 04:17:41,2021,Jan,14,Madrugada
Natália,Rick and Morty,play,title_results,2021-01-14 04:14:08,1900-01-01 04:14:08,2021,Jan,14,Madrugada
